type	rank	popularity	fpid	kind	name
a	359	0.0539	9780132954389	book	Omar Santos
f	360	0.0538	software-architecture164	conf	Software Architecture Conference in London 2016
f	361	0.0535	9781491961001	video	Learning Path: Beginning C++
a	361	0.0535	9781491961001	video	Brian Foster - Curator
f	362	0.0533	9780133824889	book	SQL Queries for Mere Mortals: A Hands-On Guide to Data Manipulation in SQL, Third Edition
a	362	0.0533	9780133824889	book	John Viescas
a	362	0.0533	9780133824889	book	Michael J. Hernandez
f	363	0.0533	0636920107507	olt	Building maintainable software: Maintainable code
a	363	0.0533	0636920107507	olt	Pascal van Eck
a	363	0.0533	0636920107507	olt	Liam Blythe
f	364	0.0531	9781617294167	book	Learn Windows PowerShell in a Month of Lunches, Third Edition
a	364	0.0531	9781617294167	book	Don Jones
a	364	0.0531	9781617294167	book	Jeffery Hicks
f	365	0.0529	9780134862958	video	Docker Containers, Third Edition
a	365	0.0529	9780134862958	video	Christopher Negus
f	366	0.0529	9780134677453	video	CISA (Certified Information Systems Auditor)
a	366	0.0529	9780134677453	video	Sari Greene
f	367	0.0527	0596008678	book	Head First Object-Oriented Analysis and Design
a	367	0.0527	0596008678	book	Brett McLaughlin
a	367	0.0527	0596008678	book	David West
a	367	0.0527	0596008678	book	Gary Pollice
f	368	0.0527	9780134580517	video	Bash Scripting
a	368	0.0527	9780134580517	video	Sander van Vugt
f	369	0.0527	9781484213322	book	C# 6.0 and the .NET 4.6 Framework, Seventh Edition
a	369	0.0527	9781484213322	book	Andrew Troelsen
a	369	0.0527	9781484213322	book	Philip Japikse
f	370	0.0525	9781771375320	video	CISSP Certification Training: Domain 3
a	370	0.0525	9781771375320	video	David R. Miller
f	371	0.0524	0636920062684	olt	Scala: Beyond the Basics
a	371	0.0524	0636920062684	olt	Daniel Hinojosa
f	372	0.0522	9780134646794	video	CCNA Cyber Ops SECFND 210-250
a	372	0.0522	9780134646794	video	Omar Santos
f	373	0.0521	9780071772006	book	OCA/OCP Java SE 7 Programmer I & II Study Guide (Exams 1Z0-803 & 1Z0-804)
a	373	0.0521	9780071772006	book	Bert Bates
a	373	0.0521	9780071772006	book	Kathy Sierra
f	374	0.0520	9781491953235	book	Mastering Feature Engineering
a	374	0.0520	9781491953235	book	Alice Zheng
f	375	0.0520	0636920096290	olt	Amazon Web Services: AWS Managed Services
a	375	0.0520	0636920096290	olt	Mark Wilkins
f	376	0.0519	0636920077657	olt	Introduction to TensorFlow
a	376	0.0519	0636920077657	olt	Dana Mastropole
a	376	0.0519	0636920077657	olt	Robert Schroll
a	376	0.0519	0636920077657	olt	Michael Li
f	377	0.0519	0636920069416	olt	Clean, effective data analysis with Python
a	377	0.0519	0636920069416	olt	Tom Augspurger
f	378	0.0519	9781449358532	book	Elasticsearch: The Definitive Guide
a	378	0.0519	9781449358532	book	Clinton Gormley
a	378	0.0519	9781449358532	book	Zachary Tong
f	379	0.0518	0636920065593	olt	Managing Enterprise Data Strategies with Hadoop, Spark, and Kafka
a	379	0.0518	0636920065593	olt	Jesse Anderson
f	380	0.0518	9781617292859	book	Secrets of the JavaScript Ninja, Second Edition
a	380	0.0518	9781617292859	book	John Resig Bear Bibeault Josip Maras
f	381	0.0518	9781118714706	book	Patterns, Principles, and Practices of Domain-Driven Design
a	381	0.0518	9781118714706	book	Nick Tune
a	381	0.0518	9781118714706	book	Scott Millett
f	382	0.0517	9781484209646	book	Big Data Analytics with Spark: A Practitioner's Guide to Using Spark for Large-Scale Data Processing, Machine Learning, and Graph Analytics, and High-Velocity Data Stream Processing
a	382	0.0517	9781484209646	book	Mohammed Guller
f	383	0.0514	9781118174920	book	Applied Calculus 5th Edition
a	383	0.0514	9781118174920	book	Adam H. Speigler
a	383	0.0514	9781118174920	book	Andrew M. Gleason
a	383	0.0514	9781118174920	book	Brad G. Osgood
a	383	0.0514	9781118174920	book	Brigitte Lahme
a	383	0.0514	9781118174920	book	Daniel E. Flath
a	383	0.0514	9781118174920	book	David Lovelock
a	383	0.0514	9781118174920	book	Deborah Hughes-Hallett
a	383	0.0514	9781118174920	book	Douglas Quinney
a	383	0.0514	9781118174920	book	Eric Connally
a	383	0.0514	9781118174920	book	Guadalupe I. Lonzano
a	383	0.0514	9781118174920	book	Karen R. Rhea
a	383	0.0514	9781118174920	book	Patti Frazer Lock
a	383	0.0514	9781118174920	book	Selin Kalaycýoðlu
a	383	0.0514	9781118174920	book	William G. McCallum
f	384	0.0514	9789332503441	book	Discrete Mathematics
a	384	0.0514	9789332503441	book	Babu Ram
f	385	0.0513	9781491963401	book	PostgreSQL: Up and Running, 3rd Edition
a	385	0.0513	9781491963401	book	Leo S. Hsu
a	385	0.0513	9781491963401	book	Regina O. Obe
f	386	0.0513	9780133039900	book	Implementing Domain-Driven Design
a	386	0.0513	9780133039900	book	Vaughn Vernon
f	387	0.0512	9781449365028	book	Speaking JavaScript
a	387	0.0512	9781449365028	book	Axel Rauschmayer
f	388	0.0512	0636920124023	olt	IoT Fundamentals
a	388	0.0512	0636920124023	olt	Jerome Henry
a	388	0.0512	0636920124023	olt	Rob Barton
f	389	0.0511	9780134864044	video	Leading SAFe (Scaled Agile Framework) 4.5: Leading the Lean Enterprise with the Scaled Agile Framework
a	389	0.0511	9780134864044	video	Dean Leffingwell
f	390	0.0510	9780134541853	video	CCNA Collaboration: Cisco Exams 210-060 CICD and 210-065 CIVND
a	390	0.0510	9780134541853	video	Kevin Wallace
f	391	0.0507	9780133387568	book	Cloud Computing: Concepts, Technology & Architecture
a	391	0.0507	9780133387568	book	Ricardo Puttini
a	391	0.0507	9780133387568	book	Thomas Erl
a	391	0.0507	9780133387568	book	Zaigham Mahmood
f	392	0.0507	9781491974285	book	Stream Processing with Apache Flink
a	392	0.0507	9781491974285	book	Fabian Hueske
a	392	0.0507	9781491974285	book	Vasiliki Kalavri
f	393	0.0506	9781484208236	book	Spring REST
a	393	0.0506	9781484208236	book	Balaji Varanasi
a	393	0.0506	9781484208236	book	Sudha Belida
f	394	0.0504	9781491988961	video	Learning Path: Kafka
a	394	0.0504	9781491988961	video	Gwen Shapira
f	395	0.0502	9781491941294	book	Concurrency in Go
a	395	0.0502	9781491941294	book	Katherine Cox-Buday
f	396	0.0502	9781786468710	book	Mastering TypeScript - Second Edition
a	396	0.0502	9781786468710	book	Nathan Rozentals
f	397	0.0500	0636920121909	olt	Programming with Java 8 Lambdas and Streams
a	397	0.0500	0636920121909	olt	Douglas Schmidt
f	398	0.0499	0636920099802	olt	Hands-On Infrastructure as Code
a	398	0.0499	0636920099802	olt	Kief Morris
f	399	0.0499	100000006A0441	video	Introduction to Kubernetes using Docker
a	399	0.0499	100000006A0441	video	Stone River eLearning
f	400	0.0499	9780134512389	book	Introduction to Programming in Java: An Interdisciplinary Approach, second edition
a	400	0.0499	9780134512389	book	Kevin Wayne
a	400	0.0499	9780134512389	book	Robert Sedgewick
f	401	0.0498	9780134097824	video	CompTIA Network+ N10-006
a	401	0.0498	9780134097824	video	Kevin Wallace
f	402	0.0498	9780133796759	book	Programming: Principles and Practice Using C++, Second Edition
a	402	0.0498	9780133796759	book	Bjarne Stroustrup
f	403	0.0498	9781119067764	book	CWNA Certified Wireless Network Administrator Official Deluxe Study Guide: Exam CWNA-106
a	403	0.0498	9781119067764	book	David A. Westcott
a	403	0.0498	9781119067764	book	David D. Coleman
f	404	0.0495	9781491974810	book	Designing Bots, 1st Edition
a	404	0.0495	9781491974810	book	Amir Shevat
f	405	0.0493	9781491947586	book	Flask Web Development
a	405	0.0493	9781491947586	book	Miguel Grinberg
f	406	0.0493	9780133755848	book	Sams Teach Yourself Java in 21 Days (Covering Java 8), Seventh Edition
a	406	0.0493	9780133755848	book	Rogers Cadenhead
f	407	0.0493	0636920088189	olt	React + D3 for Data Visualizations: Foundations
a	407	0.0493	0636920088189	olt	Colin Megill
f	408	0.0492	9781607649243	book	SAS Certification Prep Guide: Base Programming for SAS 9, Third Edition
a	408	0.0492	9781607649243	book	SAS Institute
f	409	0.0490	9781449326944	book	Programming Hive
a	409	0.0490	9781449326944	book	Dean Wampler
a	409	0.0490	9781449326944	book	Edward Capriolo
a	409	0.0490	9781449326944	book	Jason Rutherglen
f	410	0.0490	9780735698383	book	The Definitive Guide to DAX: Business intelligence with Microsoft Excel, SQL Server Analysis Services, and Power BI
a	410	0.0490	9780735698383	book	Alberto Ferrari
a	410	0.0490	9780735698383	book	Marco Russo
f	411	0.0487	9780132117364	book	Unix and Linux System Administration Handbook, Fourth Edition
a	411	0.0487	9780132117364	book	Ben Whaley
a	411	0.0487	9780132117364	book	Evi Nemeth
a	411	0.0487	9780132117364	book	Garth Snyder
a	411	0.0487	9780132117364	book	Trent R. Hein
f	412	0.0487	9781259835452	book	CCSP Certified Cloud Security Professional All-in-One Exam Guide
a	412	0.0487	9781259835452	book	Daniel Carter
f	413	0.0486	9781491915752	book	Using Docker
a	413	0.0486	9781491915752	book	Adrian Mouat
f	414	0.0486	9781457189821	book	Eloquent JavaScript, 2nd Edition
a	414	0.0486	9781457189821	book	Marijn Haverbeke
f	415	0.0485	9781259587535	book	OCA Java SE 8 Programmer I Study Guide (Exam 1Z0-808), 3rd Edition
a	415	0.0485	9781259587535	book	Edward Finegan
a	415	0.0485	9781259587535	book	Robert Liguori
f	416	0.0485	9780134307091	book	IoT Fundamentals: Networking Technologies, Protocols, and Use Cases for the Internet of Things
a	416	0.0485	9780134307091	book	David Hanes
a	416	0.0485	9780134307091	book	Gonzalo Salgueiro
a	416	0.0485	9780134307091	book	Rob Barton
f	417	0.0482	9780124199842	book	Modeling Enterprise Architecture with TOGAF
a	417	0.0482	9780124199842	book	Gilbert Raymond
a	417	0.0482	9780124199842	book	Philippe Desfray
f	418	0.0482	0636920123217	olt	Java 9 for the Impatient
a	418	0.0482	0636920123217	olt	Cay Horstmann
f	419	0.0481	9780134646091	video	Practical Windows PowerShell Scripting
a	419	0.0481	9780134646091	video	Brien Posey
f	420	0.0481	9780134423760	book	Cisco Intelligent WAN (IWAN)
a	420	0.0481	9780134423760	book	Anthony Lockhart
a	420	0.0481	9780134423760	book	Brad Edgeworth
a	420	0.0481	9780134423760	book	David Prall
a	420	0.0481	9780134423760	book	Jean-Marc Barozet
a	420	0.0481	9780134423760	book	Nir Ben-Dvora
f	421	0.0481	9781617292880	book	Amazon Web Services in Action
a	421	0.0481	9781617292880	book	Michael Wittig
a	421	0.0481	9781617292880	book	Andreas Wittig
f	422	0.0480	9780134675398	video	MPLS Fundamentals
a	422	0.0480	9780134675398	video	Luc De Ghein
f	423	0.0478	9780134675657	video	Learning Path: CCNA Data Center
a	423	0.0478	9780134675657	video	Frank Dagenhardt
f	424	0.0478	9781940540245	book	V14 Certification: Teradata Basics
a	424	0.0478	9781940540245	book	John Nolan
a	424	0.0478	9781940540245	book	Tom Coffing
f	425	0.0477	9781617292392	book	Soft Skills: The software developer's life manual
a	425	0.0477	9781617292392	book	John Z. Sonmez
f	426	0.0477	9781786461001	book	Mastering Kubernetes
a	426	0.0477	9781786461001	book	Gigi Sayfan
f	427	0.0477	0636920081302	olt	Designing Bots and Conversational Apps for Work
a	427	0.0477	0636920081302	olt	Amir Shevat
f	428	0.0474	9781491974551	book	Data Science on the Google Cloud Platform
a	428	0.0474	9781491974551	book	Valliappa Lakshmanan
f	429	0.0473	0636920065524	olt	Get Started with Natural Language Processing in Python
a	429	0.0473	0636920065524	olt	Paco Nathan
f	430	0.0471	9780134694849	book	Core Java SE 9 for the Impatient, 2nd Edition
a	430	0.0471	9780134694849	book	Cay S. Horstmann
f	431	0.0471	9781491932421	book	Cloud Foundry: The Definitive Guide, 1st Edition
a	431	0.0471	9781491932421	book	Duncan C. E. Winn
f	432	0.0469	9780133966299	book	Exam Ref 70-480: Programming in HTML5 with JavaScript and CSS3
a	432	0.0469	9780133966299	book	Rick Delorme
f	433	0.0468	9781491931547	book	The Enterprise Big Data Lake
a	433	0.0468	9781491931547	book	Alex Gorelik
f	434	0.0468	0636920123149	olt	Scalable Web Development with Angular
a	434	0.0468	0636920123149	olt	Gion Kunz
f	435	0.0467	9781491921968	book	Using SVG with CSS3 and HTML5
a	435	0.0467	9781491921968	book	Amelia Bellamy-Royds
a	435	0.0467	9781491921968	book	Dudley Storey
a	435	0.0467	9781491921968	book	Kurt Cagle
f	436	0.0467	9781788470131	video	CompTIA A+ Certification 901. The Total Course
a	436	0.0467	9781788470131	video	Mike Meyers
f	437	0.0467	9781788474733	video	Learning Path: From Python Programming to Data Science
a	437	0.0467	9781788474733	video	Ankita Thakur- Curator
f	438	0.0466	9780134135854	book	CCDE Study Guide
a	438	0.0466	9780134135854	book	Marwan Al-shawi
f	439	0.0466	9781491988527	book	C# 7.0 Pocket Reference
a	439	0.0466	9781491988527	book	Ben Albahari
a	439	0.0466	9781491988527	book	Joseph Albahari
f	440	0.0464	9781771375146	video	Learning Spring Batch
a	440	0.0464	9781771375146	video	Michael Minella
f	441	0.0463	9781491910313	book	Hadoop Application Architectures
a	441	0.0463	9781491910313	book	Gwen Shapira
a	441	0.0463	9781491910313	book	Jonathan Seidman
a	441	0.0463	9781491910313	book	Mark Grover
a	441	0.0463	9781491910313	book	Ted Malaska
f	442	0.0463	9781491960103	book	Agile Data Science 2.0
a	442	0.0463	9781491960103	book	Russell Jurney
f	443	0.0463	9781119284970	book	Professional Git
a	443	0.0463	9781119284970	book	Brent Laster
f	444	0.0462	9781491956649	book	Mastering Azure Analytics, 1st Edition
a	444	0.0462	9781491956649	book	Zoiner Tejada
f	445	0.0461	9781787122208	video	Learning Microsoft Azure
a	445	0.0461	9781787122208	video	Peter De Tender
f	446	0.0461	9781788471190	video	Learning Path: Automation with Ansible, Puppet, and Salt
a	446	0.0461	9781788471190	video	Manasa Vk- Curator
f	447	0.0461	9780134510613	video	Scala for the Impatient
a	447	0.0461	9780134510613	video	Cay S. Horstmann
f	448	0.0461	9781119002253	book	Storytelling with Data: A Data Visualization Guide for Business Professionals
a	448	0.0461	9781119002253	book	Cole Nussbaumer Knaflic
f	449	0.0461	9781788621069	video	Docker Technologies for DevOps and Developers
a	449	0.0461	9781788621069	video	James Lee
f	450	0.0460	9781788397391	book	Azure for Architects
a	450	0.0460	9781788397391	book	Ritesh Modi
f	451	0.0460	0636920071013	olt	Product Management in Practice
a	451	0.0460	0636920071013	olt	Matt LeMay
f	452	0.0460	9780133489989	video	Design Patterns in Java
a	452	0.0460	9780133489989	video	Douglas Schmidt
f	453	0.0458	9781484214312	book	Pro Spring Boot
a	453	0.0458	9781484214312	book	Felipe Gutierrez
f	454	0.0458	9781633430235	book	Docker in Action
a	454	0.0458	9781633430235	book	Jeff Nickoloff
f	455	0.0455	9781449358846	book	Head First C#, 3rd Edition
a	455	0.0455	9781449358846	book	Andrew Stellman
a	455	0.0455	9781449358846	book	Jennifer Greene
f	456	0.0455	9781119137931	book	CompTIA A+ Complete Deluxe Study Guide: Exams 220-901 and 220-902, 3rd Edition
a	456	0.0455	9781119137931	book	Emmett Dulaney
a	456	0.0455	9781119137931	book	Quentin Docter
a	456	0.0455	9781119137931	book	Toby Skandier
f	457	0.0455	9781491905449	book	MPLS in the SDN Era
a	457	0.0455	9781491905449	book	Antonio Sanchez Monge
a	457	0.0455	9781491905449	book	Krzysztof Grzegorz Szarkowicz
f	458	0.0454	9781449374273	book	Data Science for Business
a	458	0.0454	9781449374273	book	Foster Provost
a	458	0.0454	9781449374273	book	Tom Fawcett
f	459	0.0454	9781430265290	book	Pro ASP.NET MVC 5, Fifth Edition
a	459	0.0454	9781430265290	book	Adam Freeman
f	460	0.0454	9781935182368	book	Camel in Action
a	460	0.0454	9781935182368	book	Claus Ibsen
a	460	0.0454	9781935182368	book	Jonathan Anstey
f	461	0.0453	9781491945360	book	Python for Finance
a	461	0.0453	9781491945360	book	Yves Hilpisch
f	462	0.0453	9781484218020	book	Java Design Patterns: A tour of 23 gang of four design patterns in Java
a	462	0.0453	9781484218020	book	Vaskaran Sarcar
f	463	0.0453	0735619670	book	Code Complete, Second Edition
a	463	0.0453	0735619670	book	Steve McConnell
f	464	0.0452	9781491923306	video	Introduction to Apache Kafka
a	464	0.0452	9781491923306	video	Gwen Shapira
f	465	0.0450	9781788291668	video	Learning Path: VMware vSphere Unlocked
a	465	0.0450	9781788291668	video	Ankita Thakur - Curator
f	466	0.0448	9780133124316	book	Learn Python the Hard Way: A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code, Third Edition, Video-Enhanced Edition
a	466	0.0448	9780133124316	book	Zed A. Shaw
f	467	0.0448	9781449357009	book	Python Pocket Reference, 5th Edition
a	467	0.0448	9781449357009	book	Mark Lutz
f	468	0.0448	9781449368814	book	Learning Scala
a	468	0.0448	9781449368814	book	Jason Swartz
f	469	0.0446	9781491950135	book	Programming Scala, 2nd Edition
a	469	0.0446	9781491950135	book	Alex Payne
a	469	0.0446	9781491950135	book	Dean Wampler
f	470	0.0446	0636920124184	olt	CompTIA Security+ SY0-501 Crash Course
a	470	0.0446	0636920124184	olt	David Prowse
f	471	0.0446	9781617292736	book	Functional Programming in Java: How functional techniques improve your Java programs
a	471	0.0446	9781617292736	book	Pierre-Yves Saumont
f	472	0.0445	9780735697188	book	Exam Ref 70-533 Implementing Microsoft Azure Infrastructure Solutions
a	472	0.0445	9780735697188	book	Michael Washam
a	472	0.0445	9780735697188	book	Rick Rainey
f	473	0.0445	9780134667591	video	Learning Path: C# 6 Developer
a	473	0.0445	9780134667591	video	Paul Deitel
f	474	0.0443	9781787125254	video	Modern Golang Programming
a	474	0.0443	9781787125254	video	Mina Andrawos
f	475	0.0442	9781491943526	book	Practical Modern JavaScript
a	475	0.0442	9781491943526	book	Nicolas Bevacqua
f	476	0.0441	0636920087632	olt	React: Beyond the Basics
a	476	0.0441	0636920087632	olt	Samer Buna
f	477	0.0440	9781787127081	video	Data Science and Machine Learning with Python - Hands On!
a	477	0.0440	9781787127081	video	Frank Kane
